EmpID,BiasInfluentialFactor,FitmentPercent
6433,YearsOfExperince,90.22280555437375
12586,YearsOfExperince,82.46153292988669
16066,MartialStatus,83.79001641127087
4541,DegreeBranch,83.77887293339373
15724,Gender,81.80734258287885
4568,DegreeBranch,82.660922058935
8125,Gender,82.70425904215624
7568,DegreeBranch,82.82731877328989
6075,,47.80433860676476
11361,EmpScore,82.8478187864544
4767,,42.83409045928684
9141,HighestDegree,82.08262237129077
9984,Gender,82.37347369397173
9773,,47.4667234996261
12660,LatestDegreeCGPA,76.26926993798578
16559,DegreeBranch,83.03175995169529
3069,,47.05447380405664
7743,YearsOfExperince,82.92809963699062
2280,HighestDegree,82.82690932531995
19960,Gender,82.39415593328793
3516,EmpScore,82.87647004455263
17494,YearsOfExperince,90.87298202571921
20162,,54.81287058467477
7877,,47.66006869960678
22328,HighestDegree,83.30777926407221
8478,DegreeBranch,83.70236966849652
6483,EmpScore,83.05063984275156
10960,YearsOfExperince,89.61567749965552
2848,DegreeBranch,82.72541560968033
11680,DegreeBranch,82.11602514253775
14317,,46.4310438705057
9008,YearsOfExperince,82.92251380912184
19917,DegreeBranch,89.45136386270727
8347,CurrentCompanyType,76.20357943788947
9895,,46.88614811807252
18497,DegreeBranch,82.51148585339483
7039,Gender,81.15191604481929
10275,,53.657245494285014
4787,,47.10295944280227
10361,YearsOfExperince,82.26205021367248
4447,DegreeBranch,91.9364004461878
17087,DegreeBranch,84.03506451888462
6530,HighestDegree,81.86766247574906
3349,,47.09001495922765
2251,,47.28966027805398
18007,HighestDegree,91.13763079826688
11631,HighestDegree,89.82917025772939
22674,Gender,82.93648714666047
3887,DegreeBranch,82.89224348846422
6267,Gender,82.36004166636188
14293,,45.64038120778603
17666,Gender,81.20645759835539
18023,DegreeBranch,81.93525919742548
5792,Gender,81.31157781754231
12748,HighestDegree,83.47428096136913
9546,Gender,82.46312765667372
5682,YearsOfExperince,91.09180103840164
10453,DegreeBranch,82.39557806992862
20392,DegreeBranch,80.85991437171502
20701,MartialStatus,84.31175130134669
19035,DegreeBranch,83.34867520327025
9057,,55.92836902223588
15466,YearsOfExperince,82.18519959173585
23266,Gender,81.29031085562579
23629,YearsOfExperince,81.28897831101284
23078,CurrentCompanyType,66.86135098504445
5333,Gender,82.40831731382472
21456,Gender,82.70613426867848
21532,YearsOfExperince,80.4192182759163
17803,,52.07436309891857
11438,YearsOfExperince,82.3768664261639
19927,Gender,82.22811182346456
6500,CurrentCompanyType,68.36698316752819
15038,YearsOfExperince,82.95262872718051
10078,HighestDegree,82.81305341844858
11992,Gender,81.6703940989269
5352,,47.860887286135096
9094,,46.56834029522608
13105,LatestDegreeCGPA,55.160633316361796
21830,Gender,81.86241276301158
4554,DegreeBranch,82.45683413633185
5831,,47.84273883129654
14023,DegreeBranch,82.68057907563146
19280,,46.56338289045054
3922,DegreeBranch,82.59542025478433
3210,DegreeBranch,89.15830561549853
8231,YearsOfExperince,82.93694008412882
19027,MartialStatus,84.15669577180283
23864,DegreeBranch,81.22654250364899
13750,MartialStatus,84.34400235725965
15308,YearsOfExperince,82.81202162595996
12792,,46.378948304277955
8604,EmpScore,89.4626131827338
15422,Gender,83.61610125189607
19458,,49.60190129353103
11317,,55.031206494827
16390,EmpScore,90.65813872665136
20628,,46.05178424839756
9842,YearsOfExperince,82.08525118263464
13124,YearsOfExperince,81.7661319296568
21808,HighestDegree,80.72523315814013
14928,YearsOfExperince,80.41495639932698
17762,Gender,81.89562208978089
3266,,76.45844910797832
11423,DegreeBranch,82.67711403630244
19478,Gender,82.04460274331151
3690,Gender,81.3971263100977
14380,,48.5212871556841
6218,,44.39615348078033
19091,,46.00932643455594
20929,MartialStatus,84.10511775420127
14199,Gender,81.44593249000187
20683,Gender,80.37839312351294
2031,,74.52531986479254
14421,,78.34147757117306
22815,,54.12608592805954
10411,DegreeBranch,90.69832574240087
2407,HighestDegree,89.85202488664771
21779,DegreeBranch,82.26034620737364
22522,Gender,82.39016223686225
11133,YearsOfExperince,89.93805818972788
13685,YearsOfExperince,82.45653792965555
16443,,71.15676513379329
20827,Gender,82.53561148513444
6117,DegreeBranch,81.78994220282621
17254,DegreeBranch,82.34842820544158
14012,DegreeBranch,82.63106762221528
19235,Gender,83.22731793839537
21920,DegreeBranch,83.1580318366491
11432,EmpScore,90.31454720870624
4301,,46.42509052150007
23417,EmpScore,82.2017867586036
4572,YearsOfExperince,83.26949090031782
6137,LatestDegreeCGPA,75.43272451491264
12360,Gender,81.48655055477839
16322,Gender,81.75953810638876
17842,,54.35052897981128
2913,DegreeBranch,83.89779504655009
15482,CurrentCompanyType,74.76779122479411
5194,Gender,82.39692733270648
13958,YearsOfExperince,83.08954360898811
10705,DegreeBranch,82.21618883353791
22082,,67.92513297908907
14817,YearsOfExperince,82.85384788945679
14674,YearsOfExperince,82.03000580632367
8080,DegreeBranch,81.96460701450526
11286,DegreeBranch,89.2313149184024
4211,DegreeBranch,82.34171689064821
13305,Gender,81.41614601627805
17286,,47.683021588708904
16177,DegreeBranch,84.13005391403784
14135,Gender,83.44614043958984
8449,,44.114121725467534
16096,HighestDegree,82.56199113365206
20652,DegreeBranch,82.01845289924101
8672,,72.5876314833331
15953,,46.458823849497875
11945,,77.61644015242861
8817,DegreeBranch,82.58851264332036
21171,,53.844090378082505
13106,Gender,81.57882942684192
23844,Gender,83.64797863215178
16371,EmpScore,82.44587946208208
19155,,45.37717146053195
21322,DegreeBranch,83.83111941301938
18510,Gender,81.52307015390781
23152,Gender,82.88250591234642
20795,CurrentCompanyType,65.02222252794867
16011,,47.95127727046784
2404,DegreeBranch,82.31714382899446
20569,DegreeBranch,90.71716144891644
20706,MartialStatus,84.20695855310218
8044,Gender,81.64279235133637
9762,DegreeBranch,89.74223027669579
15041,Gender,82.95743486986292
11197,,46.220268069081186
18353,Gender,81.02449530069067
7781,,45.79228904006452
21807,CurrentCompanyType,68.5488347207573
15326,,51.49252020655673
9620,,53.38407971937397
7283,YearsOfExperince,82.84160934921964
20353,CurrentCompanyType,76.12723021309483
19206,Gender,82.26972550170109
17854,Gender,83.13719253765647
8698,,50.089762647168136
9817,,47.569237570454625
14113,EmpScore,90.16774336751723
15756,,77.6860742876749
2385,DegreeBranch,89.87658314584172
10221,DegreeBranch,82.19270681993164
17983,Gender,82.33793926522668
9093,Gender,82.4497336466498
21449,,45.893146636180745
19288,EmpScore,83.07243179786545
24346,YearsOfExperince,81.45478255098568
21233,DegreeBranch,83.13159112924156
16970,YearsOfExperince,83.03956726542519
8796,YearsOfExperince,82.87199945126935
14553,YearsOfExperince,80.59015704310828
23016,Gender,82.29892058571576
4292,Gender,82.3665141086723
18439,EmpScore,81.87642792696344
14032,YearsOfExperince,82.06903589823841
18410,,46.26719610340749
23375,EmpScore,84.63955014208801
19649,YearsOfExperince,89.80171701015956
20084,,78.54428903991773
19086,DegreeBranch,82.82059038271387
11272,DegreeBranch,90.22617141268651
23247,DegreeBranch,82.47136316137409
3778,DegreeBranch,82.75142483610315
13785,,47.00382570330699
2959,CurrentCompanyType,73.03783219598508
7531,YearsOfExperince,84.60019568707912
20639,DegreeBranch,82.25018433084422
6622,CurrentCompanyType,66.74651607297335
2365,DegreeBranch,83.81743310935455
22393,YearsOfExperince,82.71649996953154
17727,DegreeBranch,81.15720409562509
9294,DegreeBranch,81.5095245669622
23226,Gender,81.53589698339388
22419,Gender,84.85954624208394
5859,DegreeBranch,82.55799792660844
9045,,53.269130519337644
3994,DegreeBranch,89.68646256172084
11816,,43.33624820554242
10462,CurrentCompanyType,74.84389556882748
13052,,47.296901943129
15741,CurrentCompanyType,78.57155480068327
12049,,47.014964295826026
4455,,48.331495508852086
16464,,45.267600526051474
6877,YearsOfExperince,83.2986995359179
21510,Gender,81.66555433547619
23075,,78.03754152449602
13674,CurrentCompanyType,88.99830119039792
5479,,46.53518612164004
3966,YearsOfExperince,82.20113220719807
5641,LatestDegreeCGPA,56.06352578394641
7699,HighestDegree,82.54875333231823
7374,YearsOfExperince,81.12167114512012
13133,DegreeBranch,90.28128594749845
11531,,48.28064791537006
10880,Gender,81.28709436168033
17500,,78.1447359125453
16829,Gender,83.31670418958709
15002,DegreeBranch,83.45146733684543
15054,EmpScore,90.26286810717576
11553,DegreeBranch,82.78797754088033
17470,DegreeBranch,82.6821846893961
8429,HighestDegree,82.12300009317272
15320,Gender,82.57121248529134
5392,DegreeBranch,90.19084117463619
9009,Gender,81.1916040728709
20589,DegreeBranch,82.5224704955349
5409,,55.68516271036213
3802,DegreeBranch,81.2000553103195
8998,EmpScore,82.3556344791808
14306,Gender,82.2917868219723
15197,EmpScore,90.27311043485103
8006,Gender,81.4417789300657
11274,,78.78565577239372
9996,MartialStatus,83.65312142790809
17252,,45.92949774302498
22390,DegreeBranch,81.7521589235715
14823,,46.16929932440048
13517,Gender,82.44411483941677
13993,Gender,82.48929119661038
8139,DegreeBranch,83.34360956025944
2475,,80.92552221468313
10091,YearsOfExperince,81.599942211578
20029,YearsOfExperince,82.6157995958909
19026,DegreeBranch,82.25517524434261
11986,,48.2615747719204
9136,,45.783811359389965
15960,EmpScore,81.95167143047301
13003,,47.17271531924939
6477,DegreeBranch,82.12604551526813
10887,,47.46863920433835
13068,HighestDegree,81.85218023767747
7527,Gender,83.26767894368575
19880,DegreeBranch,81.26059247545467
23023,HighestDegree,90.4624545585414
8972,DegreeBranch,90.04369526913212
8592,DegreeBranch,82.24116486016659
11790,,47.36613966901321
24007,MartialStatus,83.29427546689142
20576,YearsOfExperince,83.9615988137216
18008,,81.34242008340297
16380,,52.9978825844818
15142,,42.48830764208987
19279,DegreeBranch,90.44193242742304
6553,,46.600691464863274
9971,Gender,81.26495541643732
9281,,47.266567724504334
14840,DegreeBranch,81.6891208930198
11489,YearsOfExperince,89.93188793716358
10435,,44.54261934952292
19532,DegreeBranch,89.63878876637273
7080,DegreeBranch,82.60877089219686
14158,HighestDegree,89.96584439480596
20651,,78.71512288144882
10471,Gender,81.82154297391332
13069,,46.613922844896706
13005,Gender,82.04684421741824
13074,DegreeBranch,89.78935927017508
7810,,79.56122573769446
6379,,47.80316882493062
18331,,45.86249359626058
6233,,47.96094580885957
13057,Gender,83.82250087997082
21986,YearsOfExperince,83.71555578338682
7681,,44.850923920918405
21851,HighestDegree,81.04885780061622
11567,,47.23125352301049
18887,HighestDegree,82.43031602670709
14257,,45.952593791008766
7728,DegreeBranch,89.69391263409335
12298,Gender,82.51493509372537
4023,DegreeBranch,82.59473579877486
23086,DegreeBranch,89.10012548821375
9688,DegreeBranch,82.48102211370085
16395,Gender,82.58111049239629
12331,,75.88114268346104
22752,Gender,82.2964623143857
4407,CurrentCompanyType,66.50049145392629
16142,DegreeBranch,84.05938064975342
4938,DegreeBranch,82.96779914239629
23590,,45.491839153409096
15522,,69.56976068413863
10058,DegreeBranch,89.22295313802465
6280,YearsOfExperince,80.63437996788154
18102,DegreeBranch,90.79473927149435
13229,YearsOfExperince,81.72223467388615
12765,,70.31145031559626
3777,Gender,83.06322558114658
18897,,51.92141804550992
3947,Gender,82.79038421732821
11604,,45.96570335426636
11387,Gender,82.323367644414
17192,Gender,81.09067829436349
2078,DegreeBranch,82.57623409145529
24306,DegreeBranch,81.38380227292006
20624,DegreeBranch,89.79700407331151
4673,Gender,82.65289176869275
19435,,45.66516406743254
23202,,46.60344442324459
14058,,46.85223429160643
12207,MartialStatus,84.70715376647203
18493,Gender,81.4478665718664
22763,Gender,82.80643632079357
3337,MartialStatus,84.12855751484149
8511,,46.865545450848124
7225,,46.099715801929094
4442,YearsOfExperince,81.75331912092045
8155,DegreeBranch,89.73029459641737
9198,,47.60194310374462
3614,Gender,81.548558558329
11156,DegreeBranch,82.68056706452212
20430,DegreeBranch,82.20394513270325
20979,,45.472497093700525
23129,DegreeBranch,83.07688801502282
2419,,47.19972157458971
4920,Gender,80.82546695673034
22741,EmpScore,90.7633784357307
18571,,48.73652407046862
6414,DegreeBranch,82.01296778790028
20520,Gender,82.35886990950648
2337,EmpScore,90.58706754699791
19817,Gender,81.62688494584125
22004,Gender,83.35481709612294
17249,YearsOfExperince,83.48996960820509
6203,DegreeBranch,83.02269555883213
8851,YearsOfExperince,81.77732880986689
2927,DegreeBranch,83.13253503069069
7251,HighestDegree,90.15954855987097
20876,Gender,82.18281048321415
13802,DegreeBranch,83.16935612758459
9131,YearsOfExperince,82.20754348047275
5404,YearsOfExperince,83.61998244082392
16934,DegreeBranch,83.04897587799317
21848,Gender,83.00276367469442
3447,Gender,82.03736947411556
5864,,68.86682886599831
20136,DegreeBranch,84.02036293060077
20123,DegreeBranch,83.09254179172306
10302,DegreeBranch,83.56346390919947
9164,DegreeBranch,83.10419060109338
6820,DegreeBranch,83.68938227566142
3983,Gender,82.5442290904048
18581,Gender,81.60404211906304
12443,MartialStatus,84.35662698137
15496,,48.386765476302
5728,Gender,82.63616700067026
5513,HighestDegree,89.93197749583443
23184,CurrentCompanyType,68.37053488833506
9805,MartialStatus,84.83330529069461
22460,DegreeBranch,82.0344681398712
11544,MartialStatus,85.24656622156948
10015,,46.15582834577876
14858,,46.3941044612167
4519,DegreeBranch,82.89817241005974
19124,Gender,81.63092787762655
12256,YearsOfExperince,81.65066082343553
9434,HighestDegree,90.63590412289795
13256,,46.46253057947676
5669,HighestDegree,83.32754111051483
5017,,45.32282468983344
9250,,45.65660815424538
22996,EmpScore,82.79791801994419
4126,,42.972429064285954
23117,DegreeBranch,83.84492972061041
7488,EmpScore,82.60223321516659
19261,Gender,82.57668888874733
19688,DegreeBranch,83.11688720624987
5603,DegreeBranch,82.99388551530802
20627,DegreeBranch,73.66974083127347
8301,,48.27250965190059
5159,,79.42266623745519
2816,HighestDegree,81.87089295213357
7882,DegreeBranch,82.11121291571493
12581,,78.08327462713542
13615,DegreeBranch,82.19462857245404
8435,Gender,82.25590123168091
4094,,43.24382623336846
11517,DegreeBranch,89.6893922021848
20656,CurrentCompanyType,89.50543997512385
11585,DegreeBranch,90.14662765518462
4144,EmpScore,84.10406748671218
23573,DegreeBranch,83.25070134665684
9107,DegreeBranch,82.95417647036992
17722,,53.12693370430284
18114,DegreeBranch,83.35642073641445
2767,DegreeBranch,83.24992800377657
13823,Gender,81.74778862154876
6647,Gender,81.95336930651618
12882,,47.457481185579006
2636,Gender,82.19227229011356
3600,EmpScore,89.73917839208086
10877,EmpScore,82.64824081510818
7014,Gender,82.21747283389107
23701,,47.82187064909875
10780,DegreeBranch,82.30877682178138
11162,DegreeBranch,82.9399351131332
12495,YearsOfExperince,82.65803901712475
16086,DegreeBranch,80.92496206448658
20081,DegreeBranch,83.97096995406149
11055,,45.124207682369025
12072,Ethinicity,83.11009148491034
16737,HighestDegree,82.72514057783559
23197,,47.28944088655598
3594,Gender,83.35799306128706
13853,DegreeBranch,83.37434916587776
16543,DegreeBranch,82.74914668594731
15987,DegreeBranch,82.79452439349116
11047,,49.30241347473463
10615,LatestDegreeCGPA,58.31460509470002
17967,YearsOfExperince,81.53836869603597
13769,Gender,82.68671323926392
21397,YearsOfExperince,80.59442645925103
19648,YearsOfExperince,82.42863269164577
16668,DegreeBranch,82.92175226348704
23451,YearsOfExperince,82.88065712569856
24204,,48.62682000021131
20482,,47.55584503553284
14629,EmpScore,83.10474425095985
10740,Gender,81.944890165988
9698,DegreeBranch,90.0361041432971
10854,YearsOfExperince,82.4078592998437
12228,,78.21371956644202
21678,CurrentCompanyType,89.00776236398644
15290,Gender,83.57224762012066
6758,LatestDegreeCGPA,57.51490916369565
10197,DegreeBranch,81.37390525459475
21201,,47.1405429622518
17248,,45.91947451638421
8748,DegreeBranch,82.12807205041382
14110,,48.8164294006973
23229,Gender,81.77762397442909
22693,EmpScore,82.59835216566994
9263,Gender,81.80027712257132
19077,MartialStatus,85.16904027853977
13197,,46.71550685219488
5933,Gender,79.92976794851235
6939,Gender,81.88651871295984
2832,CurrentCompanyType,89.0375956276915
24320,Gender,81.7637097788123
13230,CurrentCompanyType,74.5086734510778
20869,,46.36878407307464
13826,DegreeBranch,82.66921519184636
21359,DegreeBranch,83.50896619820762
3953,DegreeBranch,82.27900400883102
16936,,78.44699979698123
23140,Gender,81.62238197412552
15139,DegreeBranch,90.27265587104911
18547,YearsOfExperince,83.24393474213387
9875,HighestDegree,82.92113594141641
13329,YearsOfExperince,82.77924638297233
13652,EmpScore,82.53182158378698
6930,DegreeBranch,82.50199143370075
18825,YearsOfExperince,82.72208932643251
6858,Gender,82.52234508190875
12132,,47.039780331503025
18542,DegreeBranch,88.89200472068632
22864,,74.76729682712023
3755,Gender,82.00406357166094
9313,DegreeBranch,82.26595925019414
21545,LatestDegreeCGPA,56.09980862015316
5642,Gender,81.82297168808294
19140,HighestDegree,83.40118833795972
21032,MartialStatus,84.39752857328712
11291,,70.70685124264652
13419,DegreeBranch,83.1989733255681
7589,,55.15518555450882
3913,Gender,83.62289114439889
10661,Gender,80.8201720361135
12689,YearsOfExperince,83.4366625739421
8217,DegreeBranch,89.87669889191886
19269,HighestDegree,90.52746438851283
6002,DegreeBranch,82.45931729721849
8645,DegreeBranch,81.80634593273165
13335,,76.02212385607572
10223,Gender,82.09456543733832
19434,,44.0144851910408
17184,Gender,81.25630858205497
10002,CurrentCompanyType,74.41272203099672
5592,EmpScore,89.66543461589332
22805,DegreeBranch,82.39442154227783
6253,MartialStatus,84.59600531730351
11953,LatestDegreeCGPA,70.50133515749812
2589,Gender,82.96006663688986
8528,YearsOfExperince,83.50210301822035
5286,YearsOfExperince,80.10986791358262
14015,,48.85880934402718
20189,,53.13490132707252
19684,Gender,81.90848493087334
5336,Gender,81.93872205695476
3155,Gender,81.48613800103413
14935,DegreeBranch,82.4101368946593
13084,,47.63954754412603
9060,DegreeBranch,88.85510138142679
11238,,77.59813229102146
5468,Gender,82.7342016682995
16103,DegreeBranch,89.07614613900473
21303,,48.22799862211651
4445,EmpScore,82.16686727685617
14555,,46.701868545669306
14366,LatestDegreeCGPA,55.66238071201629
11298,,48.52201122197447
5388,LatestDegreeCGPA,55.12733830108673
24101,,46.55119923063757
16038,YearsOfExperince,82.88982210137736
10682,,46.98010147350803
22498,YearsOfExperince,83.30977509378398
19039,EmpScore,90.38492804789416
18179,,45.03687354869758
13967,,46.80425672262761
8458,,52.53483093184562
6604,YearsOfExperince,83.63027549722224
5401,DegreeBranch,81.01883754912434
21036,Gender,82.3117069294103
14213,Gender,82.48268204962743
19267,Gender,82.55229202963444
20922,YearsOfExperince,82.30769890447739
15349,Gender,82.59281966995567
19832,DegreeBranch,90.36998016617736
14405,,46.450848512637826
17919,YearsOfExperince,82.54691016832066
20204,,51.22761412705931
11410,,45.9634768337268
22467,DegreeBranch,90.6925591897173
21719,YearsOfExperince,81.41747494870327
15677,YearsOfExperince,81.18004884654462
14829,DegreeBranch,82.46764724165646
23558,HighestDegree,82.69268434116113
14029,Gender,81.81309672710076
23793,DegreeBranch,83.70145216775386
9019,Gender,82.55007519740755
18502,,46.41226184722581
17132,DegreeBranch,82.98532080883477
7990,DegreeBranch,81.18566518088862
7027,DegreeBranch,89.60548339993288
7383,YearsOfExperince,83.27196969242685
7111,,48.73739923067846
5740,Gender,81.31337227458425
8142,DegreeBranch,82.81538088342793
8252,Gender,82.46598112865719
12176,MartialStatus,84.64734830108625
11331,Gender,81.48607598618902
15585,EmpScore,82.9033667610084
8981,Gender,81.30191655759612
8637,DegreeBranch,81.30475302907534
8985,Gender,83.41834235318653
17043,DegreeBranch,83.14344753432997
7866,DegreeBranch,90.20210763165849
4641,YearsOfExperince,90.48535023033587
4076,,47.774557459745196
5489,HighestDegree,90.2229054161541
3247,DegreeBranch,90.72218015348145
2952,CurrentCompanyType,77.63679798893178
13585,DegreeBranch,90.11085003858672
18103,,46.62068558635754
3124,Gender,81.61991855252113
7668,YearsOfExperince,81.36817373979207
16654,Gender,81.92728739217725
9361,Gender,81.81552939238526
22315,,48.73707979935864
18688,DegreeBranch,88.85437317120648
3773,,76.99596702842663
2072,EmpScore,82.33902829470765
8499,,78.51264917986886
10260,CurrentCompanyType,89.6592871204368
6256,DegreeBranch,82.74419668747433
20570,CurrentCompanyType,69.124491393367
6748,,77.16364386361246
3058,YearsOfExperince,82.61745278086119
9355,YearsOfExperince,82.20749561270962
19953,DegreeBranch,82.95695805441088
23946,,46.73829224904593
23124,HighestDegree,82.82221896796678
22443,DegreeBranch,89.83370110942303
15571,,46.26980976477824
21992,YearsOfExperince,80.84639863721205
17789,,47.6482563035835
23233,MartialStatus,83.60844508035375
14401,,54.72424667361682
4574,EmpScore,90.33860481550322
6773,DegreeBranch,82.58585693628598
3507,DegreeBranch,83.37416689057797
9920,Gender,81.5839225196335
4471,,75.89916635978
21473,Ethinicity,85.12538731783178
7461,,42.174294805583905
17329,HighestDegree,90.20562532165047
22086,DegreeBranch,81.69567104934791
18249,DegreeBranch,90.08691326206029
7281,DegreeBranch,83.18267722539557
4057,Gender,83.1170260365181
11583,DegreeBranch,81.84436680149201
9958,,47.39328413997637
18362,YearsOfExperince,82.30626503186033
3548,YearsOfExperince,83.58787471207972
7424,Gender,82.30893561419457
2954,Gender,82.15824013999585
16845,YearsOfExperince,83.92651212131109
8778,EmpScore,80.65655304359568
10072,Gender,81.31078915141434
7404,Gender,80.85628098353963
13656,Gender,82.0442943096815
2745,EmpScore,90.57563099698363
17729,MartialStatus,84.03471103628176
13898,YearsOfExperince,81.96801641793245
24122,,45.82007235111727
3555,DegreeBranch,80.53595994648286
2038,,47.0389367745539
22265,YearsOfExperince,84.3754170485956
17796,Gender,83.5600646875069
10531,DegreeBranch,82.39411246852636
13049,DegreeBranch,82.09123085601897
19049,Gender,82.82960891213251
22615,,57.33541654849256
3096,HighestDegree,82.6874094823776
19709,,45.29908123018484
18196,,46.9120423969312
19062,CurrentCompanyType,67.76879295737322
22704,LatestDegreeCGPA,76.70961816423734
6177,Ethinicity,83.85476272106384
10586,MartialStatus,83.81828644261344
19492,Gender,81.94909189590173
7372,YearsOfExperince,82.68750238083871
23740,Gender,83.4527103099464
12350,DegreeBranch,89.11066623884862
6395,,53.15180762553023
23530,YearsOfExperince,82.22321736732611
4875,,45.97701427448387
15849,Gender,81.44438183293029
15743,,79.02701919066894
14244,,49.10600818094209
17820,YearsOfExperince,89.77259583477306
5576,HighestDegree,90.2216225372626
15487,DegreeBranch,81.93666910403425
15069,,78.58476424202243
19094,,48.02193447986582
20040,,44.96904326274696
5929,CurrentCompanyType,89.6397328653636
6216,,47.03090597987765
5258,,77.30320238255118
23483,,49.66461230155824
18159,DegreeBranch,89.97900347373599
3296,Gender,82.18840054843025
3990,Gender,81.97092899200894
22109,DegreeBranch,89.62778789329646
8459,,47.192500673809604
6700,DegreeBranch,89.83329167918684
11294,DegreeBranch,81.79690153705566
8066,CurrentCompanyType,89.76025902585283
7648,HighestDegree,82.77201117565421
8926,DegreeBranch,89.20782854370016
3279,DegreeBranch,82.74582509879596
11572,DegreeBranch,89.9995803300514
22982,YearsOfExperince,84.14098991794391
13306,Gender,81.42666161475651
11279,MartialStatus,83.82036992196984
24240,EmpScore,90.5376063675048
2687,Gender,81.9723588807292
2968,DegreeBranch,81.90271108771546
10860,HighestDegree,88.9289117610287
17010,Gender,82.44231681069705
15111,Gender,81.05684286902748
17846,,46.032968016622135
14519,YearsOfExperince,82.30558459259342
19694,,47.669684586585895
14981,DegreeBranch,89.84304680115204
21845,,47.48111184275731
12691,Gender,81.07262090079375
4382,MartialStatus,84.69486424503664
9687,Gender,83.35777772310274
2548,DegreeBranch,82.49067054463849
22707,CurrentCompanyType,65.30756773511247
19085,,46.00017914060839
23223,YearsOfExperince,83.342773398261
16972,Gender,81.37124881947479
9180,EmpScore,82.55203197272596
20942,DegreeBranch,82.59976597978965
19627,YearsOfExperince,90.28686408861851
19426,Gender,82.1447737912247
20196,Gender,80.78820998279839
16440,YearsOfExperince,81.6201222704123
13226,Gender,82.46272038325765
5959,,69.0496004983952
22158,,77.96827150360718
14347,DegreeBranch,89.70941073067009
14394,Gender,81.9621090197668
4487,CurrentCompanyType,90.75037144598691
6663,Gender,82.10013973659152
18162,DegreeBranch,82.78874292568734
4948,DegreeBranch,82.90702170735933
9260,Gender,82.69094523014817
5511,YearsOfExperince,82.46072497281637
21179,,48.172040207632634
14351,,46.33018090801025
4877,,46.923903938724095
13324,,46.37487373296724
11479,DegreeBranch,82.5030855644661
5721,Gender,82.29769712254767
5790,,47.653083091898054
11154,,75.73556316878238
21186,,47.30469613973125
10938,HighestDegree,89.45191844115611
13527,DegreeBranch,83.08854962321166
17351,,47.6500687711824
23500,YearsOfExperince,83.785793865103
21915,Gender,80.9238992714879
23634,,52.02035821236258
12993,,44.446647840624145
19232,,48.163996223790164
5361,DegreeBranch,82.10639409166923
20221,Gender,81.82293891903917
14319,DegreeBranch,90.05910424112965
23416,YearsOfExperince,83.11923151282147
8811,HighestDegree,82.25260320329141
9372,YearsOfExperince,82.41654127207833
22050,HighestDegree,81.97030889442094
5703,DegreeBranch,82.57368490776861
2347,,47.36042451408864
17946,,46.168019534880706
4433,,45.510509904199125
3955,,48.62656819640656
9617,,45.05731607805035
20370,,55.28306410522397
9925,Gender,82.45449894910386
2263,Gender,84.32754947997454
10566,EmpScore,83.34285052716399
11689,CurrentCompanyType,66.88739992362665
14690,DegreeBranch,90.86858176271166
16436,,45.60788173482068
10053,YearsOfExperince,83.46037024140952
21207,Gender,84.14242316843236
13464,Gender,80.87423180748414
11343,,46.91947944378071
2765,Gender,81.35931704592288
10465,Gender,81.32856409283217
6180,Gender,82.0679224913974
6763,Gender,81.35695975933201
19460,Gender,82.99185357732763
6447,YearsOfExperince,90.36466229243423
21239,YearsOfExperince,81.15898690204837
20761,,45.72449618492988
23013,MartialStatus,84.46283076882821
10739,DegreeBranch,82.83602074671516
13923,DegreeBranch,82.02150501970682
14094,DegreeBranch,85.43553363784203
19297,YearsOfExperince,81.79243314885133
15583,YearsOfExperince,81.39890810280846
9171,YearsOfExperince,81.96799694533996
4713,,80.77366923991214
16611,EmpScore,83.23192068279765
22253,DegreeBranch,82.70413299253401
20152,,46.42919861088044
16924,Gender,82.4932400603271
16670,DegreeBranch,83.93480715937916
9229,HighestDegree,83.21171253375698
24050,MartialStatus,83.85358034201809
8115,,45.00675112762343
22251,DegreeBranch,82.32492414508424
22825,DegreeBranch,82.94906526608426
16877,,45.36418291490274
12652,,45.818929610744746
18104,DegreeBranch,83.549216685948
12141,YearsOfExperince,84.0318999263794
19547,Gender,82.3865935575591
4137,Gender,81.41281126380949
15674,YearsOfExperince,82.15546418568744
22008,Gender,81.71675221318452
5273,Ethinicity,90.76020152772583
24388,YearsOfExperince,82.7361878304427
10778,DegreeBranch,82.37049263620452
2555,,46.053067694686995
11791,YearsOfExperince,82.8240733063014
9989,,51.32058636138602
6226,Gender,80.97208749875462
22095,DegreeBranch,82.93358209799207
10704,,46.27501806154726
13626,DegreeBranch,83.26171112500266
4749,YearsOfExperince,82.7444762792082
22501,,45.48108091099554
19875,CurrentCompanyType,77.18200687888302
11016,YearsOfExperince,83.54452330086735
8579,,45.316140362027745
6001,CurrentCompanyType,89.80659754791652
12800,DegreeBranch,82.15766923818127
17763,Gender,83.34685426640168
18412,Gender,82.55459074700532
8303,DegreeBranch,82.89920612124962
5746,,45.28159237186385
12400,MartialStatus,83.74876995203223
9555,,54.774527177766004
10610,DegreeBranch,82.98927115861267
22293,Gender,82.64490335259774
5248,,47.68530996624337
19300,Gender,82.36950123943171
17575,DegreeBranch,82.79077161587564
9407,DegreeBranch,83.15448072381055
18759,CurrentCompanyType,89.54103035512736
9764,Gender,81.96378784401134
17226,Gender,82.05358647542435
3164,,50.333330358023915
19119,Gender,82.7815564923889
8702,Gender,81.89793945493862
16000,Gender,83.6157182165632
